point_id,parent_id,label,level,point_kind,text,source_line,source_document
annexIII_6_e,annexIII_6,e,2,annex_point,"AI systems intended to be used by or on behalf of law enforcement authorities or by Union institutions, bodies, offices or agencies in support of law enforcement authorities for the profiling of natural persons as referred to in Article 3(4) of Directive (EU) 2016/680 in the course of the detection, investigation or prosecution of criminal offences.",8552,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIII_7,annexIII,7.,1,annex_point,"Migration, asylum and border control management, in so far as their use is permitted under relevant Union or national law:",8558,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIII_7_a,annexIII_7,a,2,annex_point,"AI systems intended to be used by or on behalf of competent public authorities or by Union institutions, bodies, offices or agencies as polygraphs or similar tools;",8562,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIII_7_b,annexIII_7,b,2,annex_point,"AI systems intended to be used by or on behalf of competent public authorities or by Union institutions, bodies, offices or agencies to assess a risk, including a security risk, a risk of irregular migration, or a health risk, posed by a natural person who intends to enter or who has entered into the territory of a Member State;",8566,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIII_7_c,annexIII_7,c,2,annex_point,"AI systems intended to be used by or on behalf of competent public authorities or by Union institutions, bodies, offices or agencies to assist competent public authorities for the examination of applications for asylum, visa or residence permits and for associated complaints with regard to the eligibility of the natural persons applying for a status, including related assessments of the reliability of evidence;",8571,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIII_7_d,annexIII_7,d,2,annex_point,"AI systems intended to be used by or on behalf of competent public authorities, or by Union institutions, bodies, offices or agencies, in the context of migration, asylum or border control management, for the purpose of detecting, recognising or identifying natural persons, with the exception of the verification of travel documents.",8577,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIII_8,annexIII,8.,1,annex_point,Administration of justice and democratic processes:,8582,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIII_8_a,annexIII_8,a,2,annex_point,"AI systems intended to be used by a judicial authority or on their behalf to assist a judicial authority in researching and interpreting facts and the law and in applying the law to a concrete set of facts, or to be used in a similar way in alternative dispute resolution;",8585,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIII_8_b,annexIII_8,b,2,annex_point,"AI systems intended to be used for influencing the outcome of an election or referendum or the voting behaviour of natural persons in the exercise of their vote in elections or referenda. This does not include AI systems to the output of which natural persons are not directly exposed, such as tools used to organise, optimise or structure political campaigns from an administrative or logistical point of view.",8591,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIV_t1,annexIV,,0,annex_text,"The technical documentation referred to in Article 11(1) shall contain at least the following information, as applicable to the relevant AI system:",8607,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIV_1,annexIV,1.,1,annex_point,A general description of the AI system including:,8610,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIV_1_a,annexIV_1,a,2,annex_point,"its intended purpose, the name of the provider and the version of the system reflecting its relation to previous versions;",8612,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIV_1_b,annexIV_1,b,2,annex_point,"how the AI system interacts with, or can be used to interact with, hardware or software, including with other AI systems, that are not part of the AI system itself, where applicable;",8615,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIV_1_c,annexIV_1,c,2,annex_point,"the versions of relevant software or firmware, and any requirements related to version updates;",8618,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIV_1_d,annexIV_1,d,2,annex_point,"the description of all the forms in which the AI system is placed on the market or put into service, such as software packages embedded into hardware, downloads, or APIs;",8620,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIV_1_e,annexIV_1,e,2,annex_point,the description of the hardware on which the AI system is intended to run;,8623,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIV_1_f,annexIV_1,f,2,annex_point,"where the AI system is a component of products, photographs or illustrations showing external features, the marking and internal layout of those products;",8625,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIV_1_g,annexIV_1,g,2,annex_point,a basic description of the user-interface provided to the deployer;,8628,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIV_1_h,annexIV_1,h,2,annex_point,"instructions for use for the deployer, and a basic description of the user-interface provided to the deployer, where applicable;",8630,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIV_2,annexIV,2.,1,annex_point,"A detailed description of the elements of the AI system and of the process for its development, including:",8633,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIV_2_a,annexIV_2,a,2,annex_point,"the methods and steps performed for the development of the AI system, including, where relevant, recourse to pre-trained systems or tools provided by third parties and how those were used, integrated or modified by the provider;",8635,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIV_2_b,annexIV_2,b,2,annex_point,"the design specifications of the system, namely the general logic of the AI system and of the algorithms; the key design choices including the rationale and assumptions made, including with regard to persons or groups of persons in respect of who, the system is intended to be used; the main classification choices; what the system is designed to optimise for, and the relevance of the different parameters; the description of the expected output and output quality of the system; the decisions about any possible trade-off made regarding the technical solutions adopted to comply with the requirements set out in Chapter III, Section 2;",8639,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIV_2_c,annexIV_2,c,2,annex_point,"the description of the system architecture explaining how software components build on or feed into each other and integrate into the overall processing; the computational resources used to develop, train, test and validate the AI system;",8646,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIV_2_d,annexIV_2,d,2,annex_point,"where relevant, the data requirements in terms of datasheets describing the training methodologies and techniques and the training data sets used, including a general description of these data sets, information about their provenance, scope and main characteristics; how the data was obtained and selected; labelling procedures (e.g. for supervised learning), data cleaning methodologies (e.g. outliers detection);",8650,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIV_2_e,annexIV_2,e,2,annex_point,"assessment of the human oversight measures needed in accordance with Article 14, including an assessment of the technical measures needed to facilitate the interpretation of the outputs of AI systems by the deployers, in accordance with Article 13(3), point (d);",8655,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIV_2_f,annexIV_2,f,2,annex_point,"where applicable, a detailed description of pre-determined changes to the AI system and its performance, together with all the relevant information related to the technical solutions adopted to ensure continuous compliance of the AI system with the relevant requirements set out in Chapter III, Section 2;",8659,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIV_2_g,annexIV_2,g,2,annex_point,"the validation and testing procedures used, including information about the validation and testing data used and their main characteristics; metrics used to measure accuracy, robustness and compliance with other relevant requirements set out in Chapter III, Section 2, as well as potentially discriminatory impacts; test logs and all test reports dated and signed by the responsible persons, including with regard to pre-determined changes as referred to under point (f);",8663,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIV_2_h,annexIV_2,h,2,annex_point,cybersecurity measures put in place;,8671,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIV_3,annexIV,3.,1,annex_point,"Detailed information about the monitoring, functioning and control of the AI system, in particular with regard to: its capabilities and limitations in performance, including the degrees of accuracy for specific persons or groups of persons on which the system is intended to be used and the overall expected level of accuracy in relation to its intended purpose; the foreseeable unintended outcomes and sources of risks to health and safety, fundamental rights and discrimination in view of the intended purpose of the AI system; the human oversight measures needed in accordance with Article 14, including the technical measures put in place to facilitate the interpretation of the outputs of AI systems by the deployers; specifications on input data, as appropriate;",8672,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIV_4,annexIV,4.,1,annex_point,A description of the appropriateness of the performance metrics for the specific AI system;,8679,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIV_5,annexIV,5.,1,annex_point,A detailed description of the risk management system in accordance with Article 9;,8680,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIV_6,annexIV,6.,1,annex_point,A description of relevant changes made by the provider to the system through its lifecycle;,8681,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIV_7,annexIV,7.,1,annex_point,"A list of the harmonised standards applied in full or in part the references of which have been published in the Official Journal of the European Union; where no such harmonised standards have been applied, a detailed description of the solutions adopted to meet the requirements set out in Chapter III, Section 2, including a list of other relevant standards and technical specifications applied;",8682,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIV_8,annexIV,8.,1,annex_point,A copy of the EU declaration of conformity referred to in Article 47;,8686,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIV_9,annexIV,9.,1,annex_point,"A detailed description of the system in place to evaluate the AI system performance in the post-market phase in accordance with Article 72, including the post-market monitoring plan referred to in Article 72(3).",8687,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexV_t1,annexV,,0,annex_text,"The EU declaration of conformity referred to in Article 47, shall contain all of the following information:",8701,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexV_1,annexV,1.,1,annex_point,AI system name and type and any additional unambiguous reference allowing the identification and traceability of the AI system;,8702,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexV_2,annexV,2.,1,annex_point,"The name and address of the provider or, where applicable, of their authorised representative;",8704,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexV_3,annexV,3.,1,annex_point,A statement that the EU declaration of conformity referred to in Article 47 is issued under the sole responsibility of the provider;,8705,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexV_4,annexV,4.,1,annex_point,"A statement that the AI system is in conformity with this Regulation and, if applicable, with any other relevant Union law that provides for the issuing of the EU declaration of conformity referred to in Article 47;",8707,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexV_5,annexV,5.,1,annex_point,"Where an AI system involves the processing of personal data, a statement that that AI system complies with Regulations (EU) 2016/679 and (EU) 2018/1725 and Directive (EU) 2016/680;",8709,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexV_6,annexV,6.,1,annex_point,References to any relevant harmonised standards used or any other common specification in relation to which conformity is declared;,8711,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexV_7,annexV,7.,1,annex_point,"Where applicable, the name and identification number of the notified body, a description of the conformity assessment procedure performed, and identification of the certificate issued;",8713,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexV_8,annexV,8.,1,annex_point,"The place and date of issue of the declaration, the name and function of the person who signed it, as well as an indication for, or on behalf of whom, that person signed, a signature.",8715,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVI_1,annexVI,1.,1,annex_point,"The conformity assessment procedure based on internal control is the conformity assessment procedure based on points 2, 3 and 4.",8728,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVI_2,annexVI,2.,1,annex_point,The provider verifies that the established quality management system is in compliance with the requirements of Article 17.,8730,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVI_3,annexVI,3.,1,annex_point,"The provider examines the information contained in the technical documentation in order to assess the compliance of the AI system with the relevant essential requirements set out in Chapter III, Section 2.",8732,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVI_4,annexVI,4.,1,annex_point,The provider also verifies that the design and development process of the AI system and its post-market monitoring as referred to in Article 72 is consistent with the technical documentation.,8734,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVII_1,annexVII,1.,1,annex_point,Introduction Conformity based on an assessment of the quality management system and an assessment of the technical documentation is the conformity assessment procedure based on points 2 to 5.,8749,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVII_2,annexVII,2.,1,annex_point,"Overview The approved quality management system for the design, development and testing of AI systems pursuant to Article 17 shall be examined in accordance with point 3 and shall be subject to surveillance as specified in point 5. The technical documentation of the AI system shall be examined in accordance with point 4.",8753,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVII_3,annexVII,3.,1,annex_point,Quality management system,8758,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVII_3_1,annexVII_3,3.1,2,annex_subpoint,The application of the provider shall include:,8759,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVII_3_a,annexVII_3,a,2,annex_point,"the name and address of the provider and, if the application is lodged by an authorised representative, also their name and address;",8761,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVII_3_b,annexVII_3,b,2,annex_point,the list of AI systems covered under the same quality management system;,8764,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVII_3_c,annexVII_3,c,2,annex_point,the technical documentation for each AI system covered under the same quality management system;,8766,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVII_3_d,annexVII_3,d,2,annex_point,the documentation concerning the quality management system which shall cover all the aspects listed under Article 17;,8768,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVII_3_e,annexVII_3,e,2,annex_point,a description of the procedures in place to ensure that the quality management system remains adequate and effective;,8771,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVII_3_f,annexVII_3,f,2,annex_point,a written declaration that the same application has not been lodged with any other notified body.,8774,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVII_3_2,annexVII_3,3.2,2,annex_subpoint,"The quality management system shall be assessed by the notified body, which shall determine whether it satisfies the requirements referred to in Article 17.",8776,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVII_t1,annexVII,,0,annex_text,The decision shall be notified to the provider or its authorised representative.,8779,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVII_t2,annexVII,,0,annex_text,The notification shall contain the conclusions of the assessment of the quality management system and the reasoned assessment decision.,8781,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVII_3_3,annexVII_3,3.3,2,annex_subpoint,The quality management system as approved shall continue to be implemented and maintained by the provider so that it remains adequate and efficient.,8784,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVII_3_4,annexVII_3,3.4,2,annex_subpoint,Any intended change to the approved quality management system or the list of AI systems covered by the latter shall be brought to the attention of the notified body by the provider.,8787,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVII_t3,annexVII,,0,annex_text,"The proposed changes shall be examined by the notified body, which shall decide whether the modified quality management system continues to satisfy the requirements referred to in point 3.2 or whether a reassessment is necessary.",8790,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVII_t4,annexVII,,0,annex_text,The notified body shall notify the provider of its decision. The notification shall contain the conclusions of the examination of the changes and the reasoned assessment decision.,8794,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVII_4,annexVII,4.,1,annex_point,Control of the technical documentation.,8797,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVII_4_1,annexVII_4,4.1,2,annex_subpoint,"In addition to the application referred to in point 3, an application with a notified body of their choice shall be lodged by the provider for the assessment of the technical documentation relating to the AI system which the provider intends to place on the market or put into service and which is covered by the quality management system referred to under point 3.",8798,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVII_4_2,annexVII_4,4.2,2,annex_subpoint,The application shall include:,8803,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVII_4_a,annexVII_4,a,2,annex_point,the name and address of the provider;,8805,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVII_4_b,annexVII_4,b,2,annex_point,a written declaration that the same application has not been lodged with any other notified body;,8807,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVII_4_c,annexVII_4,c,2,annex_point,the technical documentation referred to in Annex IV.,8809,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVII_4_3,annexVII_4,4.3,2,annex_subpoint,"The technical documentation shall be examined by the notified body. Where relevant, and limited to what is necessary to fulfil its tasks, the notified body shall be granted full access to the training, validation, and testing data sets used, including, where appropriate and subject to security safeguards, through API or other relevant technical means and tools enabling remote access.",8813,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVII_4_4,annexVII_4,4.4,2,annex_subpoint,"In examining the technical documentation, the notified body may require that the provider supply further evidence or carry out further tests so as to enable a proper assessment of the conformity of the AI system with the requirements set out in Chapter III, Section 2. Where the notified body is not satisfied with the tests carried out by the provider, the notified body shall itself directly carry out adequate tests, as appropriate.",8817,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVII_4_5,annexVII_4,4.5,2,annex_subpoint,"Where necessary to assess the conformity of the high-risk AI system with the requirements set out in Chapter III, Section 2, after all other reasonable means to verify conformity have been exhausted and have proven to be insufficient, and upon a reasoned request, the notified body shall also be granted access to the training and trained models of the AI system, including its relevant parameters. Such access shall be subject to existing Union law on the protection of intellectual property and trade secrets.",8821,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVII_4_6,annexVII_4,4.6,2,annex_subpoint,"The decision of the notified body shall be notified to the provider or its authorised representative. The notification shall contain the conclusions of the assessment of the technical documentation and the reasoned assessment decision. Where the AI system is in conformity with the requirements set out in Chapter III, Section 2, the notified body shall issue a Union technical documentation assessment certificate. The certificate shall indicate the name and address of the provider, the conclusions of the examination, the conditions (if any) for its validity and the data necessary for the identification of the AI system. The certificate and its annexes shall contain all relevant information to allow the conformity of the AI system to be evaluated, and to allow for control of the AI system while in use, where applicable. Where the AI system is not in conformity with the requirements set out in Chapter III, Section 2, the notified body shall refuse to issue a Union technical documentation assessment certificate and shall inform the applicant accordingly, giving detailed reasons for its refusal. Where the AI system does not meet the requirement relating to the data used to train it, re-training of the AI system will be needed prior to the application for a new conformity assessment. In this case, the reasoned assessment decision of the notified body refusing to issue the Union technical documentation assessment certificate shall contain specific considerations on the quality data used to train the AI system, in particular on the reasons for non-compliance.",8826,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVII_4_7,annexVII_4,4.7,2,annex_subpoint,"Any change to the AI system that could affect the compliance of the AI system with the requirements or its intended purpose shall be assessed by the notified body which issued the Union technical documentation assessment certificate. The provider shall inform such notified body of its intention to introduce any of the abovementioned changes, or if it otherwise becomes aware of the occurrence of such changes. The intended changes shall be assessed by the notified body, which shall decide whether those changes require a new conformity assessment in accordance with Article 43(4) or whether they could be addressed by means of a supplement to the Union technical documentation assessment certificate. In the latter case, the notified body shall assess the changes, notify the provider of its decision and, where the changes are approved, issue to the provider a supplement to the Union technical documentation assessment certificate.",8843,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVII_5,annexVII,5.,1,annex_point,Surveillance of the approved quality management system.,8852,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVII_5_1,annexVII_5,5.1,2,annex_subpoint,The purpose of the surveillance carried out by the notified body referred to in Point 3 is to make sure that the provider duly complies with the terms and conditions of the approved quality management system.,8853,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVII_5_2,annexVII_5,5.2,2,annex_subpoint,"For assessment purposes, the provider shall allow the notified body to access the premises where the design, development, testing of the AI systems is taking place. The provider shall further share with the notified body all necessary information.",8855,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVII_5_3,annexVII_5,5.3,2,annex_subpoint,"The notified body shall carry out periodic audits to make sure that the provider maintains and applies the quality management system and shall provide the provider with an audit report. In the context of those audits, the notified body may carry out additional tests of the AI systems for which a Union technical documentation assessment certificate was issued.",8858,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVIII_sA_1,annexVIII_sA,1.,1,annex_point,"The name, address and contact details of the provider;",8879,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVIII_sA_2,annexVIII_sA,2.,1,annex_point,"Where submission of information is carried out by another person on behalf of the provider, the name, address and contact details of that person;",8881,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVIII_sA_3,annexVIII_sA,3.,1,annex_point,"The name, address and contact details of the authorised representative, where applicable;",8884,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVIII_sA_4,annexVIII_sA,4.,1,annex_point,The AI system trade name and any additional unambiguous reference allowing the identification and traceability of the AI system;,8886,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVIII_sA_5,annexVIII_sA,5.,1,annex_point,A description of the intended purpose of the AI system and of the components and functions supported through this AI system;,8889,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVIII_sA_6,annexVIII_sA,6.,1,annex_point,"A basic and concise description of the information used by the system (data, inputs) and its operating logic;",8892,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVIII_sA_7,annexVIII_sA,7.,1,annex_point,"The status of the AI system (on the market, or in service; no longer placed on the market/in service, recalled);",8894,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVIII_sA_8,annexVIII_sA,8.,1,annex_point,"The type, number and expiry date of the certificate issued by the notified body and the name or identification number of that notified body, where applicable;",8896,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVIII_sA_9,annexVIII_sA,9.,1,annex_point,"A scanned copy of the certificate referred to in point 8, where applicable;",8899,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVIII_sA_10,annexVIII_sA,10.,1,annex_point,"Any Member States in which the AI system has been placed on the market, put into service or made available in the Union;",8901,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVIII_sA_11,annexVIII_sA,11.,1,annex_point,A copy of the EU declaration of conformity referred to in Article 47;,8904,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVIII_sA_12,annexVIII_sA,12.,1,annex_point,"Electronic instructions for use; this information shall not be provided for high-risk AI systems in the areas of law enforcement or migration, asylum and border control management referred to in Annex III, points 1, 6 and 7;",8906,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVIII_sA_13,annexVIII_sA,13.,1,annex_point,A URL for additional information (optional).,8909,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVIII_sB_1,annexVIII_sB,1.,1,annex_point,"The name, address and contact details of the provider;",8915,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVIII_sB_2,annexVIII_sB,2.,1,annex_point,"Where submission of information is carried out by another person on behalf of the provider, the name, address and contact details of that person;",8917,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVIII_sB_3,annexVIII_sB,3.,1,annex_point,"The name, address and contact details of the authorised representative, where applicable;",8920,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVIII_sB_4,annexVIII_sB,4.,1,annex_point,The AI system trade name and any additional unambiguous reference allowing the identification and traceability of the AI system;,8922,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVIII_sB_5,annexVIII_sB,5.,1,annex_point,A description of the intended purpose of the AI system;,8925,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVIII_sB_6,annexVIII_sB,6.,1,annex_point,The condition or conditions under Article 6(3)based on which the AI system is considered to be not-high-risk;,8927,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVIII_sB_7,annexVIII_sB,7.,1,annex_point,A short summary of the grounds on which the AI system is considered to be not-high-risk in application of the procedure under Article 6(3);,8929,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVIII_sB_8,annexVIII_sB,8.,1,annex_point,"The status of the AI system (on the market, or in service; no longer placed on the market/in service, recalled);",8932,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVIII_sB_9,annexVIII_sB,9.,1,annex_point,"Any Member States in which the AI system has been placed on the market, put into service or made available in the Union.",8934,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVIII_sC_1,annexVIII_sC,1.,1,annex_point,"The name, address and contact details of the deployer;",8942,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVIII_sC_2,annexVIII_sC,2.,1,annex_point,"The name, address and contact details of the person submitting information on behalf of the deployer;",8943,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVIII_sC_3,annexVIII_sC,3.,1,annex_point,The URL of the entry of the AI system in the EU database by its provider;,8944,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVIII_sC_4,annexVIII_sC,4.,1,annex_point,A summary of the findings of the fundamental rights impact assessment conducted in accordance with Article 27;,8945,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexVIII_sC_5,annexVIII_sC,5.,1,annex_point,"A summary of the data protection impact assessment carried out in accordance with Article 35 of Regulation (EU) 2016/679 or Article 27 of Directive (EU) 2016/680 as specified in Article 26(8) of this Regulation, where applicable.",8946,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIX_t1,annexIX,,0,annex_text,The following information shall be provided and thereafter kept up to date with regard to testing in real world conditions to be registered in accordance with Article 60:,8962,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIX_1,annexIX,1.,1,annex_point,A Union-wide unique single identification number of the testing in real world conditions;,8964,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIX_2,annexIX,2.,1,annex_point,The name and contact details of the provider or prospective provider and of the deployers involved in the testing in real world conditions;,8965,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIX_3,annexIX,3.,1,annex_point,"A brief description of the AI system, its intended purpose, and other information necessary for the identification of the system;",8967,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIX_4,annexIX,4.,1,annex_point,A summary of the main characteristics of the plan for testing in real world conditions;,8969,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIX_5,annexIX,5.,1,annex_point,Information on the suspension or termination of the testing in real world conditions.,8970,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexX_1,annexX,1.,1,annex_point,Schengen Information System,8982,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexX_1_a,annexX_1,a,2,annex_point,"Regulation (EU) 2018/1860 of the European Parliament and of the Council of 28 November 2018 on the use of the Schengen Information System for the return of illegally staying third-country nationals (OJ L 312, 7.12.2018, p. 1).",8983,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexX_1_b,annexX_1,b,2,annex_point,"Regulation (EU) 2018/1861 of the European Parliament and of the Council of 28 November 2018 on the establishment, operation and use of the Schengen Information System (SIS) in the field of border checks, and amending the Convention implementing the Schengen Agreement, and amending and repealing Regulation (EC) No 1987/2006 (OJ L 312, 7.12.2018, p. 14).",8988,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexX_1_c,annexX_1,c,2,annex_point,"Regulation (EU) 2018/1862 of the European Parliament and of the Council of 28 November 2018 on the establishment, operation and use of the Schengen Information System (SIS) in the field of police cooperation and judicial cooperation in criminal matters, amending and repealing Council Decision 2007/533/JHA, and repealing Regulation (EC) No 1986/2006 of the European Parliament and of the Council and Commission Decision 2010/261/EU (OJ L 312, 7.12.2018, p. 56).",8994,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexX_2,annexX,2.,1,annex_point,Visa Information System,9001,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexX_2_a,annexX_2,a,2,annex_point,"Regulation (EU) 2021/1133 of the European Parliament and of the Council of 7 July 2021 amending Regulations (EU) No 603/2013, (EU) 2016/794, (EU) 2018/1862, (EU) 2019/816 and (EU) 2019/818 as regards the establishment of the conditions for accessing other EU information systems for the purposes of the Visa Information System (OJ L 248, 13.7.2021, p. 1).",9002,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexX_2_b,annexX_2,b,2,annex_point,"Regulation (EU) 2021/1134 of the European Parliament and of the Council of 7 July 2021 amending Regulations (EC) No 767/2008, (EC) No 810/2009, (EU) 2016/399, (EU) 2017/2226, (EU) 2018/1240, (EU) 2018/1860, (EU) 2018/1861, (EU) 2019/817 and (EU) 2019/1896 of the European Parliament and of the Council and repealing Council Decisions 2004/512/EC and 2008/633/JHA, for the purpose of reforming the Visa Information System (OJ L 248, 13.7.2021, p. 11).",9008,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexX_3,annexX,3.,1,annex_point,"Eurodac Regulation (EU) 2024/1358 of the European Parliament and of the Council of 14 May 2024 on the establishment of ‘Eurodac’ for the comparison of biometric data in order to effectively apply Regulations (EU) 2024/1315 and (EU) 2024/1350 of the European Parliament and of the Council and Council Directive 2001/55/EC and to identify illegally staying third-country nationals and stateless persons and on requests for the comparison with Eurodac data by Member States’ law enforcement authorities and Europol for law enforcement purposes, amending Regulations (EU) 2018/1240 and (EU) 2019/818 of the European Parliament and of the Council and repealing Regulation (EU) No 603/2013 of the European Parliament and of the Council (OJ L, 2024/1358, 22.5.2024, ELI: http://data.europa. eu/eli/reg/2024/1358/oj).",9015,KB 2/Europe/EU Artificial Intelligence Act.pdf
