source_id,target_id,rel_type,citation,source_document
sra_s6_q4_o3,fw_hph_cpg,CITES,10,DTOP-OLD
sra_s6_q4_o3,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s6_q5_o1,fw_hipaa,CITES,N/A,DTOP-OLD
sra_s6_q5_o1,fw_nist_csf,CITES,"GV.RR, GV.PO, GV.OV",DTOP-OLD
sra_s6_q5_o1,fw_hph_cpg,CITES,"10, 13",DTOP-OLD
sra_s6_q5_o1,fw_hicp,CITES,N/A,DTOP-OLD
sra_s6_q5_o2,fw_hipaa,CITES,N/A,DTOP-OLD
sra_s6_q5_o2,fw_nist_csf,CITES,"GV.RR, GV.PO, GV.OV",DTOP-OLD
sra_s6_q5_o2,fw_hph_cpg,CITES,"10, 13",DTOP-OLD
sra_s6_q5_o2,fw_hicp,CITES,N/A,DTOP-OLD
sra_s6_q5_o3,fw_hipaa,CITES,N/A,DTOP-OLD
sra_s6_q5_o3,fw_nist_csf,CITES,"GV.RR, GV.PO, GV.OV",DTOP-OLD
sra_s6_q5_o3,fw_hph_cpg,CITES,"10, 13",DTOP-OLD
sra_s6_q5_o3,fw_hicp,CITES,N/A,DTOP-OLD
sra_s6_q6_o1,fw_hipaa,CITES,§164.308(b)(3),DTOP-OLD
sra_s6_q6_o1,fw_nist_csf,CITES,"PR.AA, PR.IR",DTOP-OLD
sra_s6_q6_o1,fw_hph_cpg,CITES,10,DTOP-OLD
sra_s6_q6_o1,fw_hicp,CITES,N/A,DTOP-OLD
sra_s6_q6_o2,fw_hipaa,CITES,§164.308(b)(3),DTOP-OLD
sra_s6_q6_o2,fw_nist_csf,CITES,"PR.AA, PR.IR",DTOP-OLD
sra_s6_q6_o2,fw_hph_cpg,CITES,10,DTOP-OLD
sra_s6_q6_o2,fw_hicp,CITES,N/A,DTOP-OLD
sra_s6_q6_o3,fw_hipaa,CITES,§164.308(b)(3),DTOP-OLD
sra_s6_q6_o3,fw_nist_csf,CITES,"PR.AA, PR.IR",DTOP-OLD
sra_s6_q6_o3,fw_hph_cpg,CITES,10,DTOP-OLD
sra_s6_q6_o3,fw_hicp,CITES,N/A,DTOP-OLD
sra_s6_q7_o1,fw_hipaa,CITES,N/A,DTOP-OLD
sra_s6_q7_o1,fw_nist_csf,CITES,"PR.AT, RS.CO, DE.CM",DTOP-OLD
sra_s6_q7_o1,fw_hph_cpg,CITES,"10, 12, 13",DTOP-OLD
sra_s6_q7_o1,fw_hicp,CITES,N/A,DTOP-OLD
sra_s6_q7_o2,fw_hipaa,CITES,N/A,DTOP-OLD
sra_s6_q7_o2,fw_nist_csf,CITES,"PR.AT, RS.CO, DE.CM",DTOP-OLD
sra_s6_q7_o2,fw_hph_cpg,CITES,"10, 12, 13",DTOP-OLD
sra_s6_q7_o2,fw_hicp,CITES,N/A,DTOP-OLD
sra_s6_q7_o3,fw_hipaa,CITES,N/A,DTOP-OLD
sra_s6_q7_o3,fw_nist_csf,CITES,"PR.AT, RS.CO, DE.CM",DTOP-OLD
sra_s6_q7_o3,fw_hph_cpg,CITES,"10, 12, 13",DTOP-OLD
sra_s6_q7_o3,fw_hicp,CITES,N/A,DTOP-OLD
sra_s6_q8_o1,fw_hipaa,CITES,§164.314(a)(1)(i),DTOP-OLD
sra_s6_q8_o1,fw_nist_csf,CITES,"GV.RR, GV.PO, GV.OV",DTOP-OLD
sra_s6_q8_o1,fw_hph_cpg,CITES,"10, 12, 13",DTOP-OLD
sra_s6_q8_o1,fw_hicp,CITES,N/A,DTOP-OLD
sra_s6_q8_o2,fw_hipaa,CITES,§164.314(a)(1)(i),DTOP-OLD
sra_s6_q8_o2,fw_nist_csf,CITES,"GV.RR, GV.PO, GV.OV",DTOP-OLD
sra_s6_q8_o2,fw_hph_cpg,CITES,"10, 12, 13",DTOP-OLD
sra_s6_q8_o2,fw_hicp,CITES,N/A,DTOP-OLD
sra_s6_q8_o3,fw_hipaa,CITES,§164.314(a)(1)(i),DTOP-OLD
sra_s6_q8_o3,fw_nist_csf,CITES,"GV.RR, GV.PO, GV.OV",DTOP-OLD
sra_s6_q8_o3,fw_hph_cpg,CITES,"10, 12, 13",DTOP-OLD
sra_s6_q8_o3,fw_hicp,CITES,N/A,DTOP-OLD
sra_s6_q9_o1,fw_hipaa,CITES,§164.314(a)(2)(iii),DTOP-OLD
sra_s6_q9_o1,fw_nist_csf,CITES,"DE.AE, RS.CO",DTOP-OLD
sra_s6_q9_o1,fw_hph_cpg,CITES,10,DTOP-OLD
sra_s6_q9_o1,fw_hicp,CITES,N/A,DTOP-OLD
sra_s6_q9_o2,fw_hipaa,CITES,§164.314(a)(2)(iii),DTOP-OLD
sra_s6_q9_o2,fw_nist_csf,CITES,"DE.AE, RS.CO",DTOP-OLD
sra_s6_q9_o2,fw_hph_cpg,CITES,10,DTOP-OLD
sra_s6_q9_o2,fw_hicp,CITES,N/A,DTOP-OLD
sra_s6_q9_o3,fw_hipaa,CITES,§164.314(a)(2)(iii),DTOP-OLD
sra_s6_q9_o3,fw_nist_csf,CITES,"DE.AE, RS.CO",DTOP-OLD
sra_s6_q9_o3,fw_hph_cpg,CITES,10,DTOP-OLD
sra_s6_q9_o3,fw_hicp,CITES,N/A,DTOP-OLD
sra_s6_q10_o1,fw_hipaa,CITES,§164.314(a)(2)(i)( c),DTOP-OLD
sra_s6_q10_o1,fw_nist_csf,CITES,"ID.RA, DE.AE, RS.CO",DTOP-OLD
sra_s6_q10_o1,fw_hph_cpg,CITES,"10, 13",DTOP-OLD
sra_s6_q10_o1,fw_hicp,CITES,TV1 - Practice # 8,DTOP-OLD
sra_s6_q10_o2,fw_hipaa,CITES,§164.314(a)(2)(i)( c),DTOP-OLD
sra_s6_q10_o2,fw_nist_csf,CITES,"ID.RA, DE.AE, RS.CO",DTOP-OLD
sra_s6_q10_o2,fw_hph_cpg,CITES,"10, 13",DTOP-OLD
sra_s6_q10_o2,fw_hicp,CITES,TV1 - Practice # 8,DTOP-OLD
sra_s6_q11_o1,fw_hipaa,CITES,§164.314(a)(1),DTOP-OLD
sra_s6_q11_o1,fw_nist_csf,CITES,"ID.AM, GV.OC, PR.AT, GV.RR, GV.PO, GV.OV",DTOP-OLD
sra_s6_q11_o1,fw_hph_cpg,CITES,"10, 13",DTOP-OLD
sra_s6_q11_o1,fw_hicp,CITES,N/A,DTOP-OLD
sra_s6_q11_o2,fw_hipaa,CITES,§164.314(a)(1),DTOP-OLD
sra_s6_q11_o2,fw_nist_csf,CITES,"ID.AM, GV.OC, PR.AT, GV.RR, GV.PO, GV.OV",DTOP-OLD
sra_s6_q11_o2,fw_hph_cpg,CITES,"10, 13",DTOP-OLD
sra_s6_q11_o2,fw_hicp,CITES,N/A,DTOP-OLD
sra_s6_q11_o3,fw_hipaa,CITES,§164.314(a)(1),DTOP-OLD
sra_s6_q11_o3,fw_nist_csf,CITES,"ID.AM, GV.OC, PR.AT, GV.RR, GV.PO, GV.OV",DTOP-OLD
sra_s6_q11_o3,fw_hph_cpg,CITES,"10, 13",DTOP-OLD
sra_s6_q11_o3,fw_hicp,CITES,N/A,DTOP-OLD
sra_s6_q11_o4,fw_hipaa,CITES,§164.314(a)(1),DTOP-OLD
sra_s6_q11_o4,fw_nist_csf,CITES,"ID.AM, GV.OC, PR.AT, GV.RR, GV.PO, GV.OV",DTOP-OLD
sra_s6_q11_o4,fw_hph_cpg,CITES,"10, 13",DTOP-OLD
sra_s6_q11_o4,fw_hicp,CITES,N/A,DTOP-OLD
sra_s6_q12_o1,fw_hipaa,CITES,§164.308(b)(1),DTOP-OLD
sra_s6_q12_o1,fw_nist_csf,CITES,"ID.AM, PR.AA, PR.IR, PR.DS",DTOP-OLD
sra_s6_q12_o1,fw_hph_cpg,CITES,10,DTOP-OLD
sra_s6_q12_o1,fw_hicp,CITES,N/A,DTOP-OLD
sra_s6_q12_o2,fw_hipaa,CITES,§164.308(b)(1),DTOP-OLD
sra_s6_q12_o2,fw_nist_csf,CITES,"ID.AM, PR.AA, PR.IR, PR.DS",DTOP-OLD
sra_s6_q12_o2,fw_hph_cpg,CITES,10,DTOP-OLD
sra_s6_q12_o2,fw_hicp,CITES,N/A,DTOP-OLD
sra_s6_q12_o3,fw_hipaa,CITES,§164.308(b)(1),DTOP-OLD
sra_s6_q12_o3,fw_nist_csf,CITES,"ID.AM, PR.AA, PR.IR, PR.DS",DTOP-OLD
sra_s6_q12_o3,fw_hph_cpg,CITES,10,DTOP-OLD
sra_s6_q12_o3,fw_hicp,CITES,N/A,DTOP-OLD
sra_s6_q13_o1,fw_hipaa,CITES,§164.308(b)(2),DTOP-OLD
sra_s6_q13_o1,fw_nist_csf,CITES,N/A,DTOP-OLD
sra_s6_q13_o1,fw_hph_cpg,CITES,10,DTOP-OLD
sra_s6_q13_o1,fw_hicp,CITES,N/A,DTOP-OLD
sra_s6_q13_o2,fw_hipaa,CITES,§164.308(b)(2),DTOP-OLD
sra_s6_q13_o2,fw_nist_csf,CITES,N/A,DTOP-OLD
sra_s6_q13_o2,fw_hph_cpg,CITES,10,DTOP-OLD
sra_s6_q13_o2,fw_hicp,CITES,N/A,DTOP-OLD
sra_s6_q13_o3,fw_hipaa,CITES,§164.308(b)(2),DTOP-OLD
sra_s6_q13_o3,fw_nist_csf,CITES,N/A,DTOP-OLD
sra_s6_q13_o3,fw_hph_cpg,CITES,10,DTOP-OLD
sra_s6_q13_o3,fw_hicp,CITES,N/A,DTOP-OLD
sra_s6_q14_o1,fw_hipaa,CITES,N/A,DTOP-OLD
sra_s6_q14_o1,fw_nist_csf,CITES,GV.SC,DTOP-OLD
sra_s6_q14_o1,fw_hph_cpg,CITES,13,DTOP-OLD
sra_s6_q14_o1,fw_hicp,CITES,N/A,DTOP-OLD
sra_s6_q14_o2,fw_hipaa,CITES,N/A,DTOP-OLD
sra_s6_q14_o2,fw_nist_csf,CITES,GV.SC,DTOP-OLD
sra_s6_q14_o2,fw_hph_cpg,CITES,13,DTOP-OLD
sra_s6_q14_o2,fw_hicp,CITES,N/A,DTOP-OLD
sra_s6_q15_o1,fw_hipaa,CITES,N/A,DTOP-OLD
sra_s6_q15_o1,fw_nist_csf,CITES,GV.SC,DTOP-OLD
sra_s6_q15_o1,fw_hph_cpg,CITES,13,DTOP-OLD
sra_s6_q15_o1,fw_hicp,CITES,N/A,DTOP-OLD
sra_s6_q15_o2,fw_hipaa,CITES,N/A,DTOP-OLD
sra_s6_q15_o2,fw_nist_csf,CITES,GV.SC,DTOP-OLD
sra_s6_q15_o2,fw_hph_cpg,CITES,13,DTOP-OLD
sra_s6_q15_o2,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q1_o1,fw_hipaa,CITES,§164.308(a)(7)(i),DTOP-OLD
sra_s7_q1_o1,fw_nist_csf,CITES,"GV.OC, GV.RM, PR.AA, PR.IR, PR.PS, RS.MA",DTOP-OLD
sra_s7_q1_o1,fw_hph_cpg,CITES,"7, 19",DTOP-OLD
sra_s7_q1_o1,fw_hicp,CITES,TV1 - Practice # 8,DTOP-OLD
sra_s7_q1_o2,fw_hipaa,CITES,§164.308(a)(7)(i),DTOP-OLD
sra_s7_q1_o2,fw_nist_csf,CITES,"GV.OC, GV.RM, PR.AA, PR.IR, PR.PS, RS.MA",DTOP-OLD
sra_s7_q1_o2,fw_hph_cpg,CITES,"7, 19",DTOP-OLD
sra_s7_q1_o2,fw_hicp,CITES,TV1 - Practice # 8,DTOP-OLD
sra_s7_q1_o3,fw_hipaa,CITES,§164.308(a)(7)(i),DTOP-OLD
sra_s7_q1_o3,fw_nist_csf,CITES,"GV.OC, GV.RM, PR.AA, PR.IR, PR.PS, RS.MA",DTOP-OLD
sra_s7_q1_o3,fw_hph_cpg,CITES,"7, 19",DTOP-OLD
sra_s7_q1_o3,fw_hicp,CITES,TV1 - Practice # 8,DTOP-OLD
sra_s7_q2_o1,fw_hipaa,CITES,§164.308(a)(7)(i),DTOP-OLD
sra_s7_q2_o1,fw_nist_csf,CITES,"GV.OC, GV.RM, PR.AA, PR.IR, PR.PS, RS.MA",DTOP-OLD
sra_s7_q2_o1,fw_hph_cpg,CITES,"7, 19",DTOP-OLD
sra_s7_q2_o1,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q2_o2,fw_hipaa,CITES,§164.308(a)(7)(i),DTOP-OLD
sra_s7_q2_o2,fw_nist_csf,CITES,"GV.OC, GV.RM, PR.AA, PR.IR, PR.PS, RS.MA",DTOP-OLD
sra_s7_q2_o2,fw_hph_cpg,CITES,"7, 19",DTOP-OLD
sra_s7_q2_o2,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q2_o3,fw_hipaa,CITES,§164.308(a)(7)(i),DTOP-OLD
sra_s7_q2_o3,fw_nist_csf,CITES,"GV.OC, GV.RM, PR.AA, PR.IR, PR.PS, RS.MA",DTOP-OLD
sra_s7_q2_o3,fw_hph_cpg,CITES,"7, 19",DTOP-OLD
sra_s7_q2_o3,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q3_o1,fw_hipaa,CITES,§164.308(a)(7)(i),DTOP-OLD
sra_s7_q3_o1,fw_nist_csf,CITES,"GV.OC, GV.RM, PR.AA, PR.IR, PR.PS, RS.MA, ID.IM",DTOP-OLD
sra_s7_q3_o1,fw_hph_cpg,CITES,"7, 19",DTOP-OLD
sra_s7_q3_o1,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q3_o2,fw_hipaa,CITES,§164.308(a)(7)(i),DTOP-OLD
sra_s7_q3_o2,fw_nist_csf,CITES,"GV.OC, GV.RM, PR.AA, PR.IR, PR.PS, RS.MA, ID.IM",DTOP-OLD
sra_s7_q3_o2,fw_hph_cpg,CITES,"7, 19",DTOP-OLD
sra_s7_q3_o2,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q3_o3,fw_hipaa,CITES,§164.308(a)(7)(i),DTOP-OLD
sra_s7_q3_o3,fw_nist_csf,CITES,"GV.OC, GV.RM, PR.AA, PR.IR, PR.PS, RS.MA, ID.IM",DTOP-OLD
sra_s7_q3_o3,fw_hph_cpg,CITES,"7, 19",DTOP-OLD
sra_s7_q3_o3,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q3_o4,fw_hipaa,CITES,§164.308(a)(7)(i),DTOP-OLD
sra_s7_q3_o4,fw_nist_csf,CITES,"GV.OC, GV.RM, PR.AA, PR.IR, PR.PS, RS.MA, ID.IM",DTOP-OLD
sra_s7_q3_o4,fw_hph_cpg,CITES,"7, 19",DTOP-OLD
sra_s7_q3_o4,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q4_o1,fw_hipaa,CITES,§164.308(a)(7)(ii)(D),DTOP-OLD
sra_s7_q4_o1,fw_nist_csf,CITES,"ID.IM, ID.RA, PR.PS, GV.OC",DTOP-OLD
sra_s7_q4_o1,fw_hph_cpg,CITES,"7, 19",DTOP-OLD
sra_s7_q4_o1,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q4_o2,fw_hipaa,CITES,§164.308(a)(7)(ii)(D),DTOP-OLD
sra_s7_q4_o2,fw_nist_csf,CITES,"ID.IM, ID.RA, PR.PS, GV.OC",DTOP-OLD
sra_s7_q4_o2,fw_hph_cpg,CITES,"7, 19",DTOP-OLD
sra_s7_q4_o2,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q4_o3,fw_hipaa,CITES,§164.308(a)(7)(ii)(D),DTOP-OLD
sra_s7_q4_o3,fw_nist_csf,CITES,"ID.IM, ID.RA, PR.PS, GV.OC",DTOP-OLD
sra_s7_q4_o3,fw_hph_cpg,CITES,"7, 19",DTOP-OLD
sra_s7_q4_o3,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q4_o4,fw_hipaa,CITES,§164.308(a)(7)(ii)(D),DTOP-OLD
sra_s7_q4_o4,fw_nist_csf,CITES,"ID.IM, ID.RA, PR.PS, GV.OC",DTOP-OLD
sra_s7_q4_o4,fw_hph_cpg,CITES,"7, 19",DTOP-OLD
sra_s7_q4_o4,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q4_o5,fw_hipaa,CITES,§164.308(a)(7)(ii)(D),DTOP-OLD
sra_s7_q4_o5,fw_nist_csf,CITES,"ID.IM, ID.RA, PR.PS, GV.OC",DTOP-OLD
sra_s7_q4_o5,fw_hph_cpg,CITES,"7, 19",DTOP-OLD
sra_s7_q4_o5,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q4_o6,fw_hipaa,CITES,§164.308(a)(7)(ii)(D),DTOP-OLD
sra_s7_q4_o6,fw_nist_csf,CITES,"ID.IM, ID.RA, PR.PS, GV.OC",DTOP-OLD
sra_s7_q4_o6,fw_hph_cpg,CITES,"7, 19",DTOP-OLD
sra_s7_q4_o6,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q5_o1,fw_hipaa,CITES,§164.308(a)(7)(i),DTOP-OLD
sra_s7_q5_o1,fw_nist_csf,CITES,"GV.OC, GV.RM, PR.AA, PR.IR, PR.PS, RS.MA, ID.RA",DTOP-OLD
sra_s7_q5_o1,fw_hph_cpg,CITES,"7, 19",DTOP-OLD
sra_s7_q5_o1,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q5_o2,fw_hipaa,CITES,§164.308(a)(7)(i),DTOP-OLD
sra_s7_q5_o2,fw_nist_csf,CITES,"GV.OC, GV.RM, PR.AA, PR.IR, PR.PS, RS.MA, ID.RA",DTOP-OLD
sra_s7_q5_o2,fw_hph_cpg,CITES,"7, 19",DTOP-OLD
sra_s7_q5_o2,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q5_o3,fw_hipaa,CITES,§164.308(a)(7)(i),DTOP-OLD
sra_s7_q5_o3,fw_nist_csf,CITES,"GV.OC, GV.RM, PR.AA, PR.IR, PR.PS, RS.MA, ID.RA",DTOP-OLD
sra_s7_q5_o3,fw_hph_cpg,CITES,"7, 19",DTOP-OLD
sra_s7_q5_o3,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q6_o1,fw_hipaa,CITES,§164.308(a)(7)(i),DTOP-OLD
sra_s7_q6_o1,fw_nist_csf,CITES,"GV.OC, GV.RM, PR.AA, PR.IR, PR.PS, RS.MA, ID.RA",DTOP-OLD
sra_s7_q6_o1,fw_hph_cpg,CITES,"7, 19",DTOP-OLD
sra_s7_q6_o1,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q6_o2,fw_hipaa,CITES,§164.308(a)(7)(i),DTOP-OLD
sra_s7_q6_o2,fw_nist_csf,CITES,"GV.OC, GV.RM, PR.AA, PR.IR, PR.PS, RS.MA, ID.RA",DTOP-OLD
sra_s7_q6_o2,fw_hph_cpg,CITES,"7, 19",DTOP-OLD
sra_s7_q6_o2,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q6_o3,fw_hipaa,CITES,§164.308(a)(7)(i),DTOP-OLD
sra_s7_q6_o3,fw_nist_csf,CITES,"GV.OC, GV.RM, PR.AA, PR.IR, PR.PS, RS.MA, ID.RA",DTOP-OLD
sra_s7_q6_o3,fw_hph_cpg,CITES,"7, 19",DTOP-OLD
sra_s7_q6_o3,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q6_o4,fw_hipaa,CITES,§164.308(a)(7)(i),DTOP-OLD
sra_s7_q6_o4,fw_nist_csf,CITES,"GV.OC, GV.RM, PR.AA, PR.IR, PR.PS, RS.MA, ID.RA",DTOP-OLD
sra_s7_q6_o4,fw_hph_cpg,CITES,"7, 19",DTOP-OLD
sra_s7_q6_o4,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q6_o5,fw_hipaa,CITES,§164.308(a)(7)(i),DTOP-OLD
sra_s7_q6_o5,fw_nist_csf,CITES,"GV.OC, GV.RM, PR.AA, PR.IR, PR.PS, RS.MA, ID.RA",DTOP-OLD
sra_s7_q6_o5,fw_hph_cpg,CITES,"7, 19",DTOP-OLD
sra_s7_q6_o5,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q7_o1,fw_hipaa,CITES,§164.308(a)(7)(i),DTOP-OLD
sra_s7_q7_o1,fw_nist_csf,CITES,"GV.OC, GV.RM, PR.AA, PR.IR, PR.PS, RS.MA",DTOP-OLD
sra_s7_q7_o1,fw_hph_cpg,CITES,"7, 19",DTOP-OLD
sra_s7_q7_o1,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q7_o2,fw_hipaa,CITES,§164.308(a)(7)(i),DTOP-OLD
sra_s7_q7_o2,fw_nist_csf,CITES,"GV.OC, GV.RM, PR.AA, PR.IR, PR.PS, RS.MA",DTOP-OLD
sra_s7_q7_o2,fw_hph_cpg,CITES,"7, 19",DTOP-OLD
sra_s7_q7_o2,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q7_o3,fw_hipaa,CITES,§164.308(a)(7)(i),DTOP-OLD
sra_s7_q7_o3,fw_nist_csf,CITES,"GV.OC, GV.RM, PR.AA, PR.IR, PR.PS, RS.MA",DTOP-OLD
sra_s7_q7_o3,fw_hph_cpg,CITES,"7, 19",DTOP-OLD
sra_s7_q7_o3,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q8_o1,fw_hipaa,CITES,§164.308(a)(6)(i),DTOP-OLD
sra_s7_q8_o1,fw_nist_csf,CITES,"DE.AE, RS.CO, RC.CO, PR.PS",DTOP-OLD
sra_s7_q8_o1,fw_hph_cpg,CITES,"18, 19",DTOP-OLD
sra_s7_q8_o1,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q8_o2,fw_hipaa,CITES,§164.308(a)(6)(i),DTOP-OLD
sra_s7_q8_o2,fw_nist_csf,CITES,"DE.AE, RS.CO, RC.CO, PR.PS",DTOP-OLD
sra_s7_q8_o2,fw_hph_cpg,CITES,"18, 19",DTOP-OLD
sra_s7_q8_o2,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q8_o3,fw_hipaa,CITES,§164.308(a)(6)(i),DTOP-OLD
sra_s7_q8_o3,fw_nist_csf,CITES,"DE.AE, RS.CO, RC.CO, PR.PS",DTOP-OLD
sra_s7_q8_o3,fw_hph_cpg,CITES,"18, 19",DTOP-OLD
sra_s7_q8_o3,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q9_o1,fw_hipaa,CITES,§164.308(a)(6)(i),DTOP-OLD
sra_s7_q9_o1,fw_nist_csf,CITES,"DE.AE, RS.CO, RC.CO, PR.PS, RS.IP",DTOP-OLD
sra_s7_q9_o1,fw_hph_cpg,CITES,"7, 18, 19",DTOP-OLD
sra_s7_q9_o1,fw_hicp,CITES,TV1 - Practice # 8,DTOP-OLD
sra_s7_q9_o2,fw_hipaa,CITES,§164.308(a)(6)(i),DTOP-OLD
sra_s7_q9_o2,fw_nist_csf,CITES,"DE.AE, RS.CO, RC.CO, PR.PS, RS.IP",DTOP-OLD
sra_s7_q9_o2,fw_hph_cpg,CITES,"7, 18, 19",DTOP-OLD
sra_s7_q9_o2,fw_hicp,CITES,TV1 - Practice # 8,DTOP-OLD
sra_s7_q9_o3,fw_hipaa,CITES,§164.308(a)(6)(i),DTOP-OLD
sra_s7_q9_o3,fw_nist_csf,CITES,"DE.AE, RS.CO, RC.CO, PR.PS, RS.IP",DTOP-OLD
sra_s7_q9_o3,fw_hph_cpg,CITES,"7, 18, 19",DTOP-OLD
sra_s7_q9_o3,fw_hicp,CITES,TV1 - Practice # 8,DTOP-OLD
sra_s7_q9_o4,fw_hipaa,CITES,§164.308(a)(6)(i),DTOP-OLD
sra_s7_q9_o4,fw_nist_csf,CITES,"DE.AE, RS.CO, RC.CO, PR.PS, RS.IP",DTOP-OLD
sra_s7_q9_o4,fw_hph_cpg,CITES,"7, 18, 19",DTOP-OLD
sra_s7_q9_o4,fw_hicp,CITES,TV1 - Practice # 8,DTOP-OLD
sra_s7_q9_o5,fw_hipaa,CITES,§164.308(a)(6)(i),DTOP-OLD
sra_s7_q9_o5,fw_nist_csf,CITES,"DE.AE, RS.CO, RC.CO, PR.PS, RS.IP",DTOP-OLD
sra_s7_q9_o5,fw_hph_cpg,CITES,"7, 18, 19",DTOP-OLD
sra_s7_q9_o5,fw_hicp,CITES,TV1 - Practice # 8,DTOP-OLD
sra_s7_q9_o6,fw_hipaa,CITES,§164.308(a)(6)(i),DTOP-OLD
sra_s7_q9_o6,fw_nist_csf,CITES,"DE.AE, RS.CO, RC.CO, PR.PS, RS.IP",DTOP-OLD
sra_s7_q9_o6,fw_hph_cpg,CITES,"7, 18, 19",DTOP-OLD
sra_s7_q9_o6,fw_hicp,CITES,TV1 - Practice # 8,DTOP-OLD
sra_s7_q9_o7,fw_hipaa,CITES,§164.308(a)(6)(i),DTOP-OLD
sra_s7_q9_o7,fw_nist_csf,CITES,"DE.AE, RS.CO, RC.CO, PR.PS, RS.IP",DTOP-OLD
sra_s7_q9_o7,fw_hph_cpg,CITES,"7, 18, 19",DTOP-OLD
sra_s7_q9_o7,fw_hicp,CITES,TV1 - Practice # 8,DTOP-OLD
sra_s7_q9_o8,fw_hipaa,CITES,§164.308(a)(6)(i),DTOP-OLD
sra_s7_q9_o8,fw_nist_csf,CITES,"DE.AE, RS.CO, RC.CO, PR.PS, RS.IP",DTOP-OLD
sra_s7_q9_o8,fw_hph_cpg,CITES,"7, 18, 19",DTOP-OLD
sra_s7_q9_o8,fw_hicp,CITES,TV1 - Practice # 8,DTOP-OLD
sra_s7_q9_o9,fw_hipaa,CITES,§164.308(a)(6)(i),DTOP-OLD
sra_s7_q9_o9,fw_nist_csf,CITES,"DE.AE, RS.CO, RC.CO, PR.PS, RS.IP",DTOP-OLD
sra_s7_q9_o9,fw_hph_cpg,CITES,"7, 18, 19",DTOP-OLD
sra_s7_q9_o9,fw_hicp,CITES,TV1 - Practice # 8,DTOP-OLD
sra_s7_q10_o1,fw_hipaa,CITES,§164.308(a)(6)(ii),DTOP-OLD
sra_s7_q10_o1,fw_nist_csf,CITES,"RC.CO, GV.RM, PR.PS, DE.AE, RS.MA, RS.CO, RS.AN, RS.MI, ID.AM, GV.RR, GV.PO, GV.OV",DTOP-OLD
sra_s7_q10_o1,fw_hph_cpg,CITES,"7, 19",DTOP-OLD
sra_s7_q10_o1,fw_hicp,CITES,TV1 - Practice # 8,DTOP-OLD
sra_s7_q10_o2,fw_hipaa,CITES,§164.308(a)(6)(ii),DTOP-OLD
sra_s7_q10_o2,fw_nist_csf,CITES,"RC.CO, GV.RM, PR.PS, DE.AE, RS.MA, RS.CO, RS.AN, RS.MI, ID.AM, GV.RR, GV.PO, GV.OV",DTOP-OLD
sra_s7_q10_o2,fw_hph_cpg,CITES,"7, 19",DTOP-OLD
sra_s7_q10_o2,fw_hicp,CITES,TV1 - Practice # 8,DTOP-OLD
sra_s7_q10_o3,fw_hipaa,CITES,§164.308(a)(6)(ii),DTOP-OLD
sra_s7_q10_o3,fw_nist_csf,CITES,"RC.CO, GV.RM, PR.PS, DE.AE, RS.MA, RS.CO, RS.AN, RS.MI, ID.AM, GV.RR, GV.PO, GV.OV",DTOP-OLD
sra_s7_q10_o3,fw_hph_cpg,CITES,"7, 19",DTOP-OLD
sra_s7_q10_o3,fw_hicp,CITES,TV1 - Practice # 8,DTOP-OLD
sra_s7_q11_o1,fw_hipaa,CITES,§164.308(a)(6)(ii),DTOP-OLD
sra_s7_q11_o1,fw_nist_csf,CITES,"PR.AT, RC.CO, GV.RM, PR.PS, DE.AE, RS.MA, RS.CO, RS.AN, RS.MI, ID.AM, ID.RA",DTOP-OLD
sra_s7_q11_o1,fw_hph_cpg,CITES,"4, 7, 19",DTOP-OLD
sra_s7_q11_o1,fw_hicp,CITES,TV1 - Practice # 8,DTOP-OLD
sra_s7_q11_o2,fw_hipaa,CITES,§164.308(a)(6)(ii),DTOP-OLD
