statement_id_key,assessment,statement_id,description,subcategory,domain,subject_tags,in_md,in_csv,source_document
stmt_mat_xdr_068,maturity,PR.PS-01.05,"Acceptable encryption standards, methods, and management practices are established in accordance with defined industry standards.",PROTECT / Platform Security / Configuration Management,XDR,"#compliance, #data_protection, #encryption, #industry_standards, #obfuscation, #policy_management",true,true,DTOP-OLD
stmt_mat_xdr_069,maturity,ID.RA-05.02,"The organization has established threat modeling capabilities to identify how and why critical assets might be compromised by a threat actor, what level of protection is needed for those critical assets, and what the impact would be if that protection failed.",IDENTIFY / Risk Assessment / Risk Exposure Determination & Prioritization,XDR,"#critical_infrastructure, #threat_landscape, #threat_management",true,true,DTOP-OLD
stmt_mat_xdr_070,maturity,ID.IM-02.01,"The organization conducts regular, independent penetration testing and red team testing on the organization's network, internet-facing  systems, critical applications, and associated controls to identify gaps in cybersecurity defenses.",IDENTIFY / Improvement / Tests & Exercises,XDR,"#critical_infrastructure, #issue_management, #penetration_testing, #review_assessment_and_testing",true,true,DTOP-OLD
stmt_mat_xdr_071,maturity,ID.IM-02.04,"The organization's testing program validates the effectiveness of its resilience strategy and response, disaster recovery, and resumption plans on a regular basis or upon major changes to business or system functions, and includes external stakeholders as required.",IDENTIFY / Improvement / Tests & Exercises,XDR,"#critical_infrastructure, #disaster_recovery, #mission_and_strategy, #program_maturity, #resilience, #risk_assessment, #risk_management, #scenario_risk_assessment, #tabletop_exercises",true,true,DTOP-OLD
stmt_mat_xdr_072,maturity,ID.IM-02.05,"The organization establishes testing programs that include a range of scenarios, including severe but plausible scenarios (e.g., disruptive, destructive, corruptive), that could affect the organization's ability to service internal and external stakeholders.",IDENTIFY / Improvement / Tests & Exercises,XDR,"#critical_infrastructure, #disaster_recovery, #incident_management, #mission_and_strategy, #program_maturity, #resilience, #risk_assessment, #risk_management, #scenario_risk_assessment, #tabletop_exercises, #threat_landscape, #threat_management",true,true,DTOP-OLD
stmt_mat_xdr_073,maturity,ID.IM-02.06,"The organization designs and tests its systems and processes, and employs third-party support resources (e.g., Sheltered Harbor), to enable recovery of accurate data (e.g., material financial transactions) sufficient to support defined business recovery time and recovery point objectives.",IDENTIFY / Improvement / Tests & Exercises,XDR,"#critical_infrastructure, #disaster_recovery, #mission_and_strategy, #program_maturity, #resilience, #risk_assessment, #risk_management, #scenario_risk_assessment, #tabletop_exercises",true,true,DTOP-OLD
stmt_mat_xdr_074,maturity,ID.IM-02.07,"The organization's governing body (e.g., the Board or one of its committees) and senior management are involved in testing as part of a crisis management team and are informed of test results.",IDENTIFY / Improvement / Tests & Exercises,XDR,"#critical_infrastructure, #disaster_recovery, #mission_and_strategy, #program_maturity, #resilience, #risk_assessment, #risk_management, #risk_oversight, #scenario_risk_assessment, #tabletop_exercises",true,true,DTOP-OLD
stmt_mat_xdr_075,maturity,ID.IM-02.08,"The organization tests and exercises, independently and in coordination with other critical sector partners, its ability to support sector-wide resilience in the event of extreme financial stress or the instability of external dependencies, such as connectivity to markets, payment systems, clearing entities, messaging services, etc.",IDENTIFY / Improvement / Tests & Exercises,XDR,"#critical_infrastructure, #dependency_management, #disaster_recovery, #information_sharing, #mission_and_strategy, #resilience, #risk_assessment, #risk_management, #scenario_risk_assessment, #tabletop_exercises",true,true,DTOP-OLD
stmt_mat_xdr_076,maturity,ID.IM-02.09,"Corrective actions for gaps identified during security-related, incident management, response plan, and disaster recovery testing are retested and validated, or have a formal risk acceptance or risk exception.",IDENTIFY / Improvement / Tests & Exercises,XDR,"#critical_infrastructure, #disaster_recovery, #issue_management, #mission_and_strategy, #program_transformation, #resilience, #review_assessment_and_testing, #risk_management, #risk_oversight, #tabletop_exercises",true,true,DTOP-OLD
stmt_mat_xdr_077,maturity,PR.IR-02.01,"The organization designs, documents, implements, tests, and maintains environmental and physical controls to meet defined business resilience requirements (e.g., environmental monitoring, dual power and communication sources, regionally separated backup processing facilities, etc.)",PROTECT / Technology Infrastructure Resilience / Environmental Threat Protections,XDR,"#critical_infrastructure, #data_backup, #facilities_management, #physical_security, #policy_management, #resilience, #risk_management, #technology_availability",true,true,DTOP-OLD
stmt_mat_xdr_078,maturity,PR.IR-04.02,"Technology availability and capacity is planned, monitored, managed, and optimized to meet business resilience objectives and reasonably anticipated infrastructure demands.",PROTECT / Technology Infrastructure Resilience / Capacity Management,XDR,"#critical_infrastructure, #resilience, #security_logging_monitoring_and_alerting, #technology_availability",true,true,DTOP-OLD
stmt_mat_xdr_079,maturity,PR.PS-01.07,"Cryptographic keys and certificates are tracked, managed, and protected throughout their lifecycles, to include for compromise and revocation.",PROTECT / Platform Security / Configuration Management,XDR,#cryptography_management,true,true,DTOP-OLD
stmt_mat_xdr_080,maturity,PR.PS-01.06,The organization employs defined encryption methods and management practices commensurate with the criticality of the information being protected and the inherent risk of the technical environment where used.,PROTECT / Platform Security / Configuration Management,XDR,"#data_classification, #data_protection, #encryption, #obfuscation, #policy_management, #risk_management",true,true,DTOP-OLD
stmt_mat_xdr_081,maturity,ID.AM-08.05,"The organization defines and implements standards and procedures, consistent with its data retention policy, for destroying or securely erasing data, media, and storage devices when the data is no longer needed.",IDENTIFY / Asset Management / Asset Life Cycle Management,XDR,"#data_lifecycle, #data_protection, #data_retention, #policy_management",true,true,DTOP-OLD
stmt_mat_xdr_082,maturity,PR.DS-01.03,"The organization defines and implements controls for the protection and use of removable media (e.g., access/use restrictions, encryption, malware scanning, data loss prevention, etc.)",PROTECT / Data Security / Protection of Data at Rest,XDR,"#data_loss_prevention, #infrastructure_security, #malware_protection",true,true,DTOP-OLD
