source_id,title,url,host,verbatim,template_count,first_accessed,last_accessed,source_document
src_f051592fcced,"Right To Audit Clause Guide: Examples, Gotcha's & More - Gavel.io",https://www.gavel.io/legal-clause/right-to-audit-clause,www.gavel.io,"Right To Audit Clause Guide: Examples, Gotcha's & More - Gavel.io, accessed December 14, 2025, <https://www.gavel.io/legal-clause/right-to-audit-clause>",2,2025-12-14,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_f14f56b70f05,Network & Information Security Directive (NIS2) - KPMG International,https://assets.kpmg.com/content/dam/kpmg/pl/pdf/2023/10/kpmg-network-and-information-security-directive-nis2.pdf,assets.kpmg.com,"Network & Information Security Directive (NIS2) - KPMG International, accessed on December 14, 2025, <https://assets.kpmg.com/content/dam/kpmg/pl/pdf/2023/10/kpmg-network-and-information-security-directive-nis2.pdf>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_f1e3c008ee8e,21 Effective Crisis Management Plan Examples - PRLab,https://prlab.co/blog/21-effective-crisis-management-plan-examples/,prlab.co,"21 Effective Crisis Management Plan Examples - PRLab, accessed December 28, 2025, <https://prlab.co/blog/21-effective-crisis-management-plan-examples/>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_f28221c5ea7b,Cryptographic Inventory Vendors and Methodologies,https://postquantum.com/post-quantum/cryptographic-inventory-vendors/,postquantum.com,"Cryptographic Inventory Vendors and Methodologies, accessed December 14, 2025, <https://postquantum.com/post-quantum/cryptographic-inventory-vendors/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_f2a401aafb42,"Harmonizing Cyber Resilience: How DORA, NIS2, and NIST CSF 2.0 - Juan Pablo Castro",https://cybersecuritycompass.org/harmonizing-cyber-resilience-how-dora-nis2-and-nist-csf-2-0-19c0b1b8ae6a,cybersecuritycompass.org,"Harmonizing Cyber Resilience: How DORA, NIS2, and NIST CSF 2.0 - Juan Pablo Castro, accessed December 14, 2025, <https://cybersecuritycompass.org/harmonizing-cyber-resilience-how-dora-nis2-and-nist-csf-2-0-19c0b1b8ae6a>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_f2b9d29306ff,Agentic AI: Rethinking identity and governance in the enterprise - SailPoint,https://www.sailpoint.com/identity-library/agentic-ai,www.sailpoint.com,"Agentic AI: Rethinking identity and governance in the enterprise - SailPoint, accessed on December 14, 2025, <https://www.sailpoint.com/identity-library/agentic-ai>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_f404bfbb32ce,Mobile Containerization: Protecting Corporate Data on Personal Devices - Symmetrium,https://symmetrium.io/mobile-containerization-protecting-corporate-data-on-personal-devices/,symmetrium.io,"Mobile Containerization: Protecting Corporate Data on Personal Devices - Symmetrium, accessed on December 14, 2025, <https://symmetrium.io/mobile-containerization-protecting-corporate-data-on-personal-devices/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_f42c2648dc5f,Data Preservation and Legal Holds - Everlaw,https://www.everlaw.com/guides/the-everlaw-guide-to-ediscovery/data-preservation-and-legal-holds/,www.everlaw.com,"Data Preservation and Legal Holds - Everlaw, accessed December 28, 2025, <https://www.everlaw.com/guides/the-everlaw-guide-to-ediscovery/data-preservation-and-legal-holds/>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_f4dd86c25751,Agentic AI governance and compliance: Managing autonomous AI risk - Okta,https://www.okta.com/identity-101/agentic-ai-governance-and-compliance/,www.okta.com,"Agentic AI governance and compliance: Managing autonomous AI risk - Okta, accessed December 13, 2025, <https://www.okta.com/identity-101/agentic-ai-governance-and-compliance/>",1,2025-12-13,2025-12-13,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_f53ed45e8e17,Implementing Technological Controls in ISO 27001 | URM Consulting,https://www.urmconsulting.com/blog/implementing-technological-controls-in-iso-27001,www.urmconsulting.com,"Implementing Technological Controls in ISO 27001 | URM Consulting, accessed December 13, 2025, <https://www.urmconsulting.com/blog/implementing-technological-controls-in-iso-27001>",1,2025-12-13,2025-12-13,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_f549802eb6e7,Framework for Enhancing Cyber Wargaming with Realistic Business Context - Mitre,https://www.mitre.org/sites/default/files/2021-11/pr-18-1636-ngci-cyber-wargaming.pdf,www.mitre.org,"Framework for Enhancing Cyber Wargaming with Realistic Business Context - Mitre, accessed December 14, 2025, <https://www.mitre.org/sites/default/files/2021-11/pr-18-1636-ngci-cyber-wargaming.pdf>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_f592a45a21c7,Designing private network connectivity between AWS and Microsoft Azure,https://aws.amazon.com/blogs/modernizing-with-aws/designing-private-network-connectivity-aws-azure/,aws.amazon.com,"Designing private network connectivity between AWS and Microsoft Azure, accessed on December 14, 2025, <https://aws.amazon.com/blogs/modernizing-with-aws/designing-private-network-connectivity-aws-azure/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_f5a944680b6e,2025 Third-Party Risk Management: Emerging Trends and Technological Innovations,https://www.trustcloud.ai/tpra/third-party-risk-management-trends-tech-and-whats-next/,www.trustcloud.ai,"2025 Third-Party Risk Management: Emerging Trends and Technological Innovations, accessed December 28, 2025, <https://www.trustcloud.ai/tpra/third-party-risk-management-trends-tech-and-whats-next/>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_f5c306a031f7,Security RACI Matrix: Who Really Owns What in Your Organization? - Cyber Sierra,https://cybersierra.co/blog/security-raci-matrix-guide/,cybersierra.co,"Security RACI Matrix: Who Really Owns What in Your Organization? - Cyber Sierra, accessed on December 14, 2025, <https://cybersierra.co/blog/security-raci-matrix-guide/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_f5faac3076a2,Just in Time access and elevation - CyberArk Docs,https://docs.cyberark.com/epm/latest/en/content/policies/jitelevationadmin-newui.htm,docs.cyberark.com,"Just in Time access and elevation - CyberArk Docs, accessed on December 14, 2025, <https://docs.cyberark.com/epm/latest/en/content/policies/jitelevationadmin-newui.htm>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_f66a227c57bd,Your Crisis Response Plan: The Ten Effective Elements | Working Knowledge,https://www.library.hbs.edu/working-knowledge/your-crisis-response-plan-the-ten-effective-elements,www.library.hbs.edu,"Your Crisis Response Plan: The Ten Effective Elements | Working Knowledge, accessed December 28, 2025, <https://www.library.hbs.edu/working-knowledge/your-crisis-response-plan-the-ten-effective-elements>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_f6c892f9d933,Navigating The “Flow-Down” Of Risk Through Multiple Contract Layers - ConsensusDocs,https://www.consensusdocs.org/news/navigating-the-flow-down-of-risk-through-multiple-contract-layers/,www.consensusdocs.org,"Navigating The “Flow-Down” Of Risk Through Multiple Contract Layers - ConsensusDocs, accessed December 28, 2025, <https://www.consensusdocs.org/news/navigating-the-flow-down-of-risk-through-multiple-contract-layers/>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_f6d597b94089,NIST SP 800-161 Rev. 1 (C-SCRM),https://csrc.nist.gov/publications/detail/sp/800-161/rev-1/final,csrc.nist.gov,"NIST SP 800-161 Rev. 1 (C-SCRM), accessed March 9, 2026, <https://csrc.nist.gov/publications/detail/sp/800-161/rev-1/final>",13,2026-03-09,2026-03-09,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_f720c10fcfc1,"NIST CSWP 39 second public draft, Considerations for Achieving Crypto Agility: Strategies and Practices",https://nvlpubs.nist.gov/nistpubs/CSWP/NIST.CSWP.39.2pd.pdf,nvlpubs.nist.gov,"NIST CSWP 39 second public draft, Considerations for Achieving Crypto Agility: Strategies and Practices, accessed December 14, 2025, <https://nvlpubs.nist.gov/nistpubs/CSWP/NIST.CSWP.39.2pd.pdf>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_f7dcb8fa9142,What Is Data Loss Prevention (DLP) Compliance? - Palo Alto Networks,https://www.paloaltonetworks.com/cyberpedia/data-loss-prevention-dlp-compliance,www.paloaltonetworks.com,"What Is Data Loss Prevention (DLP) Compliance? - Palo Alto Networks, accessed December 14, 2025, <https://www.paloaltonetworks.com/cyberpedia/data-loss-prevention-dlp-compliance>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_f805e2a9c5fa,WIC Go/No-Go Decision Checklist,https://fns-prod.azureedge.us/sites/default/files/resource-files/wic-go-nogo-decision-checklist-052224.pdf,fns-prod.azureedge.us,"WIC Go/No-Go Decision Checklist, accessed December 28, 2025, <https://fns-prod.azureedge.us/sites/default/files/resource-files/wic-go-nogo-decision-checklist-052224.pdf>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_f8339b710c9b,"SP 800-86, Guide to Integrating Forensic Techniques into Incident Response | CSRC",https://csrc.nist.gov/pubs/sp/800/86/final,csrc.nist.gov,"SP 800-86, Guide to Integrating Forensic Techniques into Incident Response | CSRC, accessed December 28, 2025, <https://csrc.nist.gov/pubs/sp/800/86/final>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_f896edb4cf22,Creating Effective ICT Exit Strategies to Meet DORA Standards - Panorays,https://panorays.com/blog/ict-exit-strategies-for-dora-standards/,panorays.com,"Creating Effective ICT Exit Strategies to Meet DORA Standards - Panorays, accessed December 14, 2025, <https://panorays.com/blog/ict-exit-strategies-for-dora-standards/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_f8e4e340290c,Vulnerability assessments for Defender for Container supported environments,https://learn.microsoft.com/en-us/azure/defender-for-cloud/agentless-vulnerability-assessment-azure,learn.microsoft.com,"Vulnerability assessments for Defender for Container supported environments, accessed on December 14, 2025, <https://learn.microsoft.com/en-us/azure/defender-for-cloud/agentless-vulnerability-assessment-azure>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_f975b56ea845,Cloud Security Glossary | Cloud Security Alliance (CSA),https://cloudsecurityalliance.org/cloud-security-glossary,cloudsecurityalliance.org,"Cloud Security Glossary | Cloud Security Alliance (CSA), accessed on December 14, 2025, <https://cloudsecurityalliance.org/cloud-security-glossary>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_f9e108475cd5,Perimeter Security vs Zero Trust: Paving the Way for Cybersecurity Transformation | Tufin,https://www.tufin.com/blog/perimeter-security-vs-zero-trust-cybersecurity-transformation,www.tufin.com,"Perimeter Security vs Zero Trust: Paving the Way for Cybersecurity Transformation | Tufin, accessed December 14, 2025, <https://www.tufin.com/blog/perimeter-security-vs-zero-trust-cybersecurity-transformation>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_f9fbb6e4700c,Managing AI Risks in the Vendor Ecosystem | Optiv | [Learn More],https://www.optiv.com/insights/discover/blog/managing-ai-risks-vendor-ecosystem,www.optiv.com,"Managing AI Risks in the Vendor Ecosystem | Optiv | [Learn More], accessed December 28, 2025, <https://www.optiv.com/insights/discover/blog/managing-ai-risks-vendor-ecosystem>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_fa66220661d4,Control Catalog and Baselines as Spreadsheets | CSRC - NIST Computer Security Resource Center,https://csrc.nist.gov/news/2021/control-catalog-and-baselines-as-spreadsheets,csrc.nist.gov,"Control Catalog and Baselines as Spreadsheets | CSRC - NIST Computer Security Resource Center, accessed on December 14, 2025, <https://csrc.nist.gov/news/2021/control-catalog-and-baselines-as-spreadsheets>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_fab9d6134022,"NIST CSWP 39 initial public draft, Considerations for Achieving Crypto Agility: Strategies and Practices",https://nvlpubs.nist.gov/nistpubs/CSWP/NIST.CSWP.39.ipd.pdf,nvlpubs.nist.gov,"NIST CSWP 39 initial public draft, Considerations for Achieving Crypto Agility: Strategies and Practices, accessed December 14, 2025, <https://nvlpubs.nist.gov/nistpubs/CSWP/NIST.CSWP.39.ipd.pdf>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_fb6acaf4e231,AI Agents Are Here. So Are the Threats.,https://unit42.paloaltonetworks.com/agentic-ai-threats/,unit42.paloaltonetworks.com,"AI Agents Are Here. So Are the Threats., accessed December 14, 2025, <https://unit42.paloaltonetworks.com/agentic-ai-threats/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_fbb3ac8f4edc,Zero Trust Maturity Model Version 2.0 - CISA,https://www.cisa.gov/sites/default/files/2023-04/CISA_Zero_Trust_Maturity_Model_Version_2_508c.pdf,www.cisa.gov,"Zero Trust Maturity Model Version 2.0 - CISA, accessed on December 14, 2025, <https://www.cisa.gov/sites/default/files/2023-04/CISA_Zero_Trust_Maturity_Model_Version_2_508c.pdf>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_fc00c5903dfd,Optimizing Cybersecurity Costs with FinOps - Microsoft Community Hub,https://techcommunity.microsoft.com/blog/microsoft-security-blog/optimizing-cybersecurity-costs-with-finops/4409333,techcommunity.microsoft.com,"Optimizing Cybersecurity Costs with FinOps - Microsoft Community Hub, accessed on December 14, 2025, <https://techcommunity.microsoft.com/blog/microsoft-security-blog/optimizing-cybersecurity-costs-with-finops/4409333>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_fc25961802cb,ISO/IEC 27001:2022 Annex A - Control Mapping to Netskope Products,https://www.netskope.com/wp-content/uploads/2024/03/iso-iec-27001-2022-annex-control-mapping-to-netskope-products.pdf,www.netskope.com,"ISO/IEC 27001:2022 Annex A - Control Mapping to Netskope Products, accessed December 13, 2025, <https://www.netskope.com/wp-content/uploads/2024/03/iso-iec-27001-2022-annex-control-mapping-to-netskope-products.pdf>",1,2025-12-13,2025-12-13,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
