clause_id,section_id,parent_id,clause_type,label,number,text,source_document
s_48A(2)(b)(ii)(A),s_48A,s_48A(2)(b)(ii),item,A,48A(2)(b)(ii)(A),(A) is formed or recognised under the law of Singapore; or,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_48A(2)(b)(ii)(B),s_48A,s_48A(2)(b)(ii),item,B,48A(2)(b)(ii)(B),(B) has an office or a place of business in Singapore;,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_48A(2)(c),s_48A,s_48A(2),paragraph,c,48A(2)(c),"(c) the telephone, mobile telephone or other device that is used to access the message is located in Singapore;",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_48A(2)(d),s_48A,s_48A(2),paragraph,d,48A(2)(d),(d) the recipient of the message —,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_48A(2)(d)(i),s_48A,s_48A(2)(d),subparagraph,i,48A(2)(d)(i),(i) where the recipient is an individual — is physically present in Singapore when the message is accessed; or,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_48A(2)(d)(ii),s_48A,s_48A(2)(d),subparagraph,ii,48A(2)(d)(ii),(ii) in any other case — carries on business or activities in Singapore when the message is accessed;,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_48A(2)(e),s_48A,s_48A(2),paragraph,e,48A(2)(e),"(e) if the message cannot be delivered because the telephone number to which the message is sent has ceased to exist (assuming that the telephone number existed), it is reasonably likely that the message would have been accessed using a telephone, mobile telephone or other device located in Singapore.",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_48A(3),s_48A,s_48A,subsection,3,48A(3),"(3) For the purposes of the definition of “applicable message” in subsection (1), it does not matter —",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_48A(3)(a),s_48A,s_48A(3),paragraph,a,48A(3)(a),(a) whether the telephone number to which the message is sent is a Singapore telephone number;,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_48A(3)(b),s_48A,s_48A(3),paragraph,b,48A(3)(b),(b) whether that telephone number exists; or,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_48A(3)(c),s_48A,s_48A(3),paragraph,c,48A(3)(c),(c) whether the message reaches its intended destination.,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_48A(4),s_48A,s_48A,subsection,4,48A(4),"(4) For the purposes of this Part, a telecommunications service provider that merely provides a service that enables an applicable message to be sent is, unless the contrary is proved, presumed not to have sent, caused to be sent or authorised the sending of the applicable message.",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_48A(5),s_48A,s_48A,subsection,5,48A(5),"(5) For the purposes of this Part, if, at the time an applicable message is sent, the telecommunications device, service or network from which it was sent was controlled by a person without the knowledge of the owner or authorised user of the telecommunications device, service or network (as the case may be), the owner or authorised user (as the case may be) is, unless the contrary is proved, presumed not to have sent, caused to be sent or authorised the sending of the applicable message.",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_48A(6),s_48A,s_48A,subsection,6,48A(6),"(6) In subsection (5), “control” means —",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_48A(6)(a),s_48A,s_48A(6),paragraph,a,48A(6)(a),(a) physical control; or,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_48A(6)(b),s_48A,s_48A(6),paragraph,b,48A(6)(b),(b) control through the use of software or other means.,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_48B(1),s_48B,s_48B,subsection,1,48B(1),"(1) Subject to subsections (2) and (3), a person must not send, cause to be sent or authorise the sending of an applicable message.",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_48B(2),s_48B,s_48B,subsection,2,48B(2),"(2) Subsection (1) does not apply to an employee (P) who sends, causes to be sent or authorises the sending of an applicable message in good faith —",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_48B(2)(a),s_48B,s_48B(2),paragraph,a,48B(2)(a),(a) in the course of P’s employment; or,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_48B(2)(b),s_48B,s_48B(2),paragraph,b,48B(2)(b),(b) in accordance with instructions given to P by or on behalf of P’s employer in the course of P’s employment.,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_48B(3),s_48B,s_48B,subsection,3,48B(3),"(3) However, subsection (2) does not apply to a person (P) who, at the time the applicable message was sent, was an officer or a partner of the sender and it is proved that —",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_48B(3)(a),s_48B,s_48B(3),paragraph,a,48B(3)(a),(a) P knew or ought reasonably to have known that the telephone number is an applicable telephone number; and,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_48B(3)(b),s_48B,s_48B(3),paragraph,b,48B(3)(b),"(b) the applicable message was sent with P’s consent or connivance, or the sending of the applicable message was attributable to any neglect on P’s part.",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_48B(4),s_48B,s_48B,subsection,4,48B(4),(4) In this section —,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_48C(1),s_48C,s_48C,subsection,1,48C(1),"(1) In this Part, unless the context otherwise requires —",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_48C(2),s_48C,s_48C,subsection,2,48C(2),(2) This Part does not apply to an individual who —,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_48C(2)(a),s_48C,s_48C(2),paragraph,a,48C(2)(a),"(a) at the time of the commission of any offence under section 48D(1), 48E(1) or 48F(1), is a relevant public official in a Singapore public sector agency; or",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_48C(2)(b),s_48C,s_48C(2),paragraph,b,48C(2)(b),"(b) is or has been a director or an officer or employee of the Monetary Authority of Singapore in respect of the disclosure, use or re‑identification of information acquired in the performance of the individual’s duties or the exercise of the individual’s functions.",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_48D(1),s_48D,s_48D,subsection,1,48D(1),"(1) If — the individual shall be guilty of an offence and shall be liable on conviction to a fine not exceeding $5,000 or to imprisonment for a term not exceeding 2 years or to both.",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_48D(1)(a),s_48D,s_48D(1),paragraph,a,48D(1)(a),"(a) an individual discloses, or the individual’s conduct causes disclosure of, personal data in the possession or under the control of an organisation or a public agency to another person;",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_48D(1)(b),s_48D,s_48D(1),paragraph,b,48D(1)(b),"(b) the disclosure is not authorised by the organisation or public agency, as the case may be; and",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_48D(1)(c),s_48D,s_48D(1),paragraph,c,48D(1)(c),(c) the individual does so —,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_48D(1)(c)(i),s_48D,s_48D(1)(c),subparagraph,i,48D(1)(c)(i),"(i) knowing that the disclosure is not authorised by the organisation or public agency, as the case may be; or",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_48D(1)(c)(ii),s_48D,s_48D(1)(c),subparagraph,ii,48D(1)(c)(ii),"(ii) reckless as to whether the disclosure is or is not authorised by the organisation or public agency, as the case may be,",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_48D(2),s_48D,s_48D,subsection,2,48D(2),"(2) In proceedings for an offence under subsection (1), it is a defence to the charge for the accused to prove, on a balance of probabilities, any of the following:",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_48D(2)(a),s_48D,s_48D(2),paragraph,a,48D(2)(a),(a) that —,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_48D(2)(a)(i),s_48D,s_48D(2)(a),subparagraph,i,48D(2)(a)(i),"(i) the personal data in the possession or under the control of the organisation or public agency (as the case may be) that was disclosed was, at the time of the disclosure, publicly available; and",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_48D(2)(a)(ii),s_48D,s_48D(2)(a),subparagraph,ii,48D(2)(a)(ii),"(ii) where the personal data was publicly available solely because of an applicable contravention, the accused did not know, and was not reckless as to whether, that was the case;",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_48D(2)(b),s_48D,s_48D(2),paragraph,b,48D(2)(b),"(b) that the accused disclosed, or caused the disclosure of, personal data in the possession or under the control of the organisation or public agency, as the case may be —",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_48D(2)(b)(i),s_48D,s_48D(2)(b),subparagraph,i,48D(2)(b)(i),(i) as permitted or required by or under an Act or other law (apart from this Act);,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_48D(2)(b)(ii),s_48D,s_48D(2)(b),subparagraph,ii,48D(2)(b)(ii),(ii) as authorised or required by an order of court;,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_48D(2)(b)(iii),s_48D,s_48D(2)(b),subparagraph,iii,48D(2)(b)(iii),"(iii) in the reasonable belief that, and was not reckless as to whether, the accused had the legal right to do so; or",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_48D(2)(b)(iv),s_48D,s_48D(2)(b),subparagraph,iv,48D(2)(b)(iv),"(iv) in any other circumstances, or for any other purpose, prescribed.",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
