source_id,target_id,rel_type,value,catalogs,source_document
NET-14.1,wt_1,HAS_WEIGHTING,1,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
NET-14.2,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
NET-14.3,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
NET-14.4,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
NET-14.5,wt_10,HAS_WEIGHTING,10,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
NET-14.6,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
NET-14.7,wt_6,HAS_WEIGHTING,6,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
NET-14.8,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
NET-15,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
NET-15.1,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
NET-15.2,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
NET-15.3,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
NET-15.4,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
NET-15.5,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
NET-16,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
NET-17,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
NET-18,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
NET-18.1,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
NET-18.2,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
NET-18.3,wt_1,HAS_WEIGHTING,1,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
NET-18.4,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
NET-18.5,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
NET-18.6,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
NET-18.7,wt_2,HAS_WEIGHTING,2,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
NET-18.8,wt_3,HAS_WEIGHTING,3,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
NET-18.9,wt_7,HAS_WEIGHTING,7,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
NET-19,wt_6,HAS_WEIGHTING,6,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
NET-20,wt_10,HAS_WEIGHTING,10,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
NET-20.1,wt_1,HAS_WEIGHTING,1,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
NET-20.2,wt_7,HAS_WEIGHTING,7,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
NET-20.3,wt_2,HAS_WEIGHTING,2,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
NET-20.4,wt_3,HAS_WEIGHTING,3,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
NET-20.5,wt_6,HAS_WEIGHTING,6,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
NET-20.6,wt_6,HAS_WEIGHTING,6,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
NET-20.7,wt_1,HAS_WEIGHTING,1,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
NET-20.8,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
NET-20.9,wt_1,HAS_WEIGHTING,1,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
OPS-01,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
OPS-01.1,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
OPS-02,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
OPS-03,wt_7,HAS_WEIGHTING,7,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
OPS-04,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
OPS-05,wt_7,HAS_WEIGHTING,7,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
OPS-06,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
OPS-07,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-01,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-01.1,wt_4,HAS_WEIGHTING,4,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-01.2,wt_3,HAS_WEIGHTING,3,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-02,wt_7,HAS_WEIGHTING,7,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-02.1,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-02.2,wt_2,HAS_WEIGHTING,2,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-03,wt_10,HAS_WEIGHTING,10,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-03.1,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-03.2,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-03.3,wt_6,HAS_WEIGHTING,6,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-03.4,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-04,wt_10,HAS_WEIGHTING,10,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-04.1,wt_10,HAS_WEIGHTING,10,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-04.2,wt_1,HAS_WEIGHTING,1,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-04.3,wt_2,HAS_WEIGHTING,2,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-05,wt_7,HAS_WEIGHTING,7,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-05.1,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-05.2,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-06,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-06.1,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-06.2,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-06.3,wt_10,HAS_WEIGHTING,10,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-06.4,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-06.5,wt_3,HAS_WEIGHTING,3,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-06.6,wt_7,HAS_WEIGHTING,7,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-07,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-07.1,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-07.2,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-07.3,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-07.4,wt_7,HAS_WEIGHTING,7,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-07.5,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-07.6,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-07.7,wt_2,HAS_WEIGHTING,2,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-08,wt_7,HAS_WEIGHTING,7,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-08.1,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-08.2,wt_3,HAS_WEIGHTING,3,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-08.3,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-09,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-09.1,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-10,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-11,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-12,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-12.1,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-12.2,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-13,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-14,wt_6,HAS_WEIGHTING,6,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-15,wt_1,HAS_WEIGHTING,1,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-16,wt_3,HAS_WEIGHTING,3,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-17,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-18,wt_6,HAS_WEIGHTING,6,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-19,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-01,wt_10,HAS_WEIGHTING,10,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-01.1,wt_3,HAS_WEIGHTING,3,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-01.10,wt_3,HAS_WEIGHTING,3,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-01.2,wt_2,HAS_WEIGHTING,2,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-01.3,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-01.4,wt_7,HAS_WEIGHTING,7,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-01.5,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-01.6,wt_7,HAS_WEIGHTING,7,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-01.7,wt_7,HAS_WEIGHTING,7,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-01.8,wt_7,HAS_WEIGHTING,7,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-01.9,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-02,wt_7,HAS_WEIGHTING,7,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-02.1,wt_7,HAS_WEIGHTING,7,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-02.2,wt_1,HAS_WEIGHTING,1,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-02.3,wt_1,HAS_WEIGHTING,1,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-02.4,wt_1,HAS_WEIGHTING,1,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-02.5,wt_1,HAS_WEIGHTING,1,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-02.6,wt_1,HAS_WEIGHTING,1,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-02.7,wt_2,HAS_WEIGHTING,2,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-03,wt_7,HAS_WEIGHTING,7,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-03.1,wt_1,HAS_WEIGHTING,1,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-03.10,wt_6,HAS_WEIGHTING,6,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-03.11,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-03.2,wt_1,HAS_WEIGHTING,1,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-03.3,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-03.4,wt_3,HAS_WEIGHTING,3,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-03.5,wt_7,HAS_WEIGHTING,7,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-03.6,wt_6,HAS_WEIGHTING,6,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-03.7,wt_3,HAS_WEIGHTING,3,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-03.8,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-03.9,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-04,wt_7,HAS_WEIGHTING,7,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-04.1,wt_7,HAS_WEIGHTING,7,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-04.2,wt_7,HAS_WEIGHTING,7,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-04.3,wt_7,HAS_WEIGHTING,7,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-04.4,wt_6,HAS_WEIGHTING,6,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-04.5,wt_1,HAS_WEIGHTING,1,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-04.6,wt_1,HAS_WEIGHTING,1,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-04.7,wt_3,HAS_WEIGHTING,3,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-05,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-05.1,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-05.2,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-05.3,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-05.4,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-05.5,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-05.6,wt_1,HAS_WEIGHTING,1,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-05.7,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-05.8,wt_4,HAS_WEIGHTING,4,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-06,wt_6,HAS_WEIGHTING,6,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-06.1,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-06.2,wt_4,HAS_WEIGHTING,4,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-06.3,wt_4,HAS_WEIGHTING,4,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-06.4,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-06.5,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-06.6,wt_3,HAS_WEIGHTING,3,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-06.7,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-07,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-07.1,wt_10,HAS_WEIGHTING,10,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-07.2,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-07.3,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-07.4,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-07.5,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-08,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-09,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-10,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-10.1,wt_1,HAS_WEIGHTING,1,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-10.2,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-11,wt_3,HAS_WEIGHTING,3,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-12,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-12.1,wt_4,HAS_WEIGHTING,4,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-13,wt_3,HAS_WEIGHTING,3,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-14,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-14.1,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-14.2,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-15,wt_3,HAS_WEIGHTING,3,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-16,wt_10,HAS_WEIGHTING,10,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-17,wt_6,HAS_WEIGHTING,6,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-17.1,wt_4,HAS_WEIGHTING,4,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-17.2,wt_2,HAS_WEIGHTING,2,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-18,wt_7,HAS_WEIGHTING,7,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRM-01,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRM-01.1,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRM-01.2,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRM-02,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRM-03,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRM-04,wt_10,HAS_WEIGHTING,10,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRM-05,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRM-06,wt_7,HAS_WEIGHTING,7,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
