source_id,target_id,rel_type,function_name,catalogs,source_document
AST-30,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-31,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-31.1,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-31.2,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-01,csf_govern,MAPS_TO_FUNCTION,Govern,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-01.1,csf_recover,MAPS_TO_FUNCTION,Recover,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-01.2,csf_recover,MAPS_TO_FUNCTION,Recover,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-01.3,csf_recover,MAPS_TO_FUNCTION,Recover,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-01.4,csf_recover,MAPS_TO_FUNCTION,Recover,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-01.5,csf_govern,MAPS_TO_FUNCTION,Govern,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-01.6,csf_govern,MAPS_TO_FUNCTION,Govern,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-02,csf_recover,MAPS_TO_FUNCTION,Recover,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-02.1,csf_recover,MAPS_TO_FUNCTION,Recover,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-02.2,csf_recover,MAPS_TO_FUNCTION,Recover,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-02.3,csf_recover,MAPS_TO_FUNCTION,Recover,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-02.4,csf_recover,MAPS_TO_FUNCTION,Recover,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-03,csf_recover,MAPS_TO_FUNCTION,Recover,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-03.1,csf_recover,MAPS_TO_FUNCTION,Recover,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-03.2,csf_recover,MAPS_TO_FUNCTION,Recover,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-04,csf_recover,MAPS_TO_FUNCTION,Recover,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-04.1,csf_recover,MAPS_TO_FUNCTION,Recover,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-04.2,csf_recover,MAPS_TO_FUNCTION,Recover,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-05,csf_detect,MAPS_TO_FUNCTION,Detect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-06,csf_recover,MAPS_TO_FUNCTION,Recover,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-06.1,csf_recover,MAPS_TO_FUNCTION,Recover,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-06.2,csf_recover,MAPS_TO_FUNCTION,Recover,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-07,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-08,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-08.1,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-08.2,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-09,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-09.1,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-09.2,csf_recover,MAPS_TO_FUNCTION,Recover,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-09.3,csf_recover,MAPS_TO_FUNCTION,Recover,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-09.4,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-09.5,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-10,csf_recover,MAPS_TO_FUNCTION,Recover,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-10.1,csf_recover,MAPS_TO_FUNCTION,Recover,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-10.2,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-10.3,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-10.4,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-11,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-11.1,csf_recover,MAPS_TO_FUNCTION,Recover,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-11.10,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-11.2,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-11.3,csf_recover,MAPS_TO_FUNCTION,Recover,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-11.4,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-11.5,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-11.6,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-11.7,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-11.8,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-11.9,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-12,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-12.1,csf_recover,MAPS_TO_FUNCTION,Recover,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-12.2,csf_recover,MAPS_TO_FUNCTION,Recover,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-12.3,csf_respond,MAPS_TO_FUNCTION,Respond,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-12.4,csf_respond,MAPS_TO_FUNCTION,Respond,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-13,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-13.1,csf_govern,MAPS_TO_FUNCTION,Govern,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-14,csf_recover,MAPS_TO_FUNCTION,Recover,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-15,csf_recover,MAPS_TO_FUNCTION,Recover,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
BCD-16,csf_respond,MAPS_TO_FUNCTION,Respond,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CAP-01,csf_govern,MAPS_TO_FUNCTION,Govern,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CAP-02,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CAP-03,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CAP-04,csf_detect,MAPS_TO_FUNCTION,Detect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CAP-05,csf_govern,MAPS_TO_FUNCTION,Govern,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CAP-06,csf_govern,MAPS_TO_FUNCTION,Govern,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CFG-01,csf_govern,MAPS_TO_FUNCTION,Govern,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CFG-01.1,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CFG-02,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CFG-02.1,csf_detect,MAPS_TO_FUNCTION,Detect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CFG-02.2,csf_detect,MAPS_TO_FUNCTION,Detect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CFG-02.3,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CFG-02.4,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CFG-02.5,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CFG-02.6,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CFG-02.7,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CFG-02.8,csf_respond,MAPS_TO_FUNCTION,Respond,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CFG-02.9,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CFG-03,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CFG-03.1,csf_detect,MAPS_TO_FUNCTION,Detect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CFG-03.2,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CFG-03.3,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CFG-03.4,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CFG-04,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CFG-04.1,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CFG-04.2,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CFG-05,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CFG-05.1,csf_detect,MAPS_TO_FUNCTION,Detect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CFG-05.2,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CFG-06,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CFG-06.1,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CFG-07,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CFG-08,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CFG-08.1,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CHG-01,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CHG-02,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CHG-02.1,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CHG-02.2,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CHG-02.3,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CHG-02.4,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CHG-02.5,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CHG-03,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CHG-04,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CHG-04.1,csf_detect,MAPS_TO_FUNCTION,Detect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CHG-04.2,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CHG-04.3,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CHG-04.4,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CHG-04.5,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CHG-05,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CHG-06,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CHG-06.1,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CHG-07,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CHG-07.1,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CLD-01,csf_govern,MAPS_TO_FUNCTION,Govern,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CLD-01.1,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CLD-01.2,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CLD-02,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CLD-03,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CLD-04,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CLD-05,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CLD-06,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CLD-06.1,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CLD-06.2,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CLD-06.3,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CLD-06.4,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CLD-07,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CLD-08,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CLD-09,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CLD-10,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CLD-11,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CLD-12,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CLD-13,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CLD-13.1,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CLD-13.2,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
CLD-14,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
